chain_id,chain_name,product_group_ids,default_product_group_id
149946,СУШИ-НА-РАЙОНЕ,"[2, 40]",2.0
66698,Хинкальная,"[5, 21, 37]",37.0
17674,Тануки,"[2, 18, 36, 40]",40.0
173710,Кухня Есть,"[2, 36, 40]",36.0
178686,Чебурекми,[26],26.0
154046,Джавахк,"[5, 37]",37.0
123398,Ёбидоёби,"[2, 18]",2.0
158950,Евразия,[25],25.0
158530,Автограф,"[5, 25]",5.0
24454,Roll Time,"[2, 6, 35, 51]",2.0
10438,Папа Джованни,"[1, 6, 35, 40]",1.0
129934,Надосуши,"[1, 2, 18, 40]",2.0
139346,Самурай,"[1, 2, 18]",2.0
145678,Mexico,"[1, 18, 35]",1.0
123286,Бургерная#1,"[6, 25]",25.0
120554,Аджикинежаль,"[5, 21, 37, 44]",37.0
123198,ЛОСОСЬ,"[1, 2, 18, 42]",2.0
96622,Автопицца,"[1, 51]",1.0
159690,Старый двор,[5],5.0
137362,FOODBOX,"[1, 2, 36]",36.0
153306,PIZZA MARVEL,[1],1.0
138298,Тайские рисоварни Soi7,"[1, 2, 36, 40]",36.0
121014,Старый Ереван,"[1, 5, 24]",5.0
111338,#Smile,"[1, 2, 18, 26]",2.0
170626,Шаурма 72,[19],19.0
13386,Воккер,"[18, 36]",18.0
157926,Докаролл,[2],2.0
83858,Мастер Пицца,"[1, 2, 25]",1.0
179366,SENSEI,"[1, 2, 18, 40]",2.0
127618,Pizza Пан,[1],1.0
149334,Сеньор Денёр,[19],19.0
173538,В Меге,"[5, 25]",5.0
39790,Белая Сметана,"[24, 25, 27, 43]",25.0
80382,JEAN'S BURGER BAR,[6],6.0
177026,Гости,"[24, 29]",29.0
163466,Yummy Yummy,"[2, 6, 18, 42]",2.0
136362,BUHARA,"[24, 44]",44.0
132978,ГРИЛЬ#FACTORY,"[2, 5, 18, 23]",5.0
160970,Автосуши,"[1, 2, 18, 40]",2.0
30590,Старый Баку,"[5, 20, 25, 27]",5.0
119994,DA LORENZO,"[1, 42]",1.0
174470,Альфа СУШИ,"[2, 36]",2.0
121434,Султан,"[1, 2, 18, 40]",2.0
175114,Русский чай,[43],43.0
151150,Хочу Суши,"[2, 40]",2.0
66970,Добрый хомяк,"[1, 2, 23]",2.0
72542,Гурмания,"[1, 18, 42, 43]",1.0
140998,The KITCHEN,"[1, 23, 24, 33]",1.0
171890,Суши в Рязани,[40],40.0
16906,Японская Лавка,"[1, 2, 24, 40]",2.0
156742,KFC,"[6, 26]",6.0
129790,Милана,"[1, 2]",1.0
178390,Шаурма & гриль,[19],19.0
172970,DROVA,"[5, 25]",5.0
160574,Булочная,"[1, 26, 27]",27.0
145134,HarleQuin,"[6, 24, 25, 42]",25.0
155630,Шашлычная,[5],5.0
165262,Чайхона Пловмания,"[30, 44]",30.0
128330,Суши Love,"[2, 29, 40]",2.0
156578,Чебуречная №1,"[30, 43]",43.0
82770,IL Патио,"[1, 23, 42]",42.0
112362,Pio Pizza,[1],1.0
144042,Кореана light,"[6, 36, 48]",36.0
173378,Cocos lounge,"[2, 6, 18, 40]",2.0
144914,ВСЕ РОЛЛЫ 159 РУБЛЕЙ,"[2, 40]",2.0
160926,Гриль бар,"[5, 19, 52]",19.0
119498,WOKBERRY,"[2, 18, 40]",2.0
134434,Шашлык Пати,"[5, 19]",5.0
165850,Шава пекарь,[19],19.0
127842,Ваще Огонь,[25],25.0
177446,Золотой шампур,"[5, 25, 37]",5.0
120726,СЫРНОВКУСНО,"[1, 23, 34, 42]",42.0
161278,РостБифф,"[1, 6, 25, 34]",6.0
165522,IndiPizza,[1],1.0
138438,Хуторок,"[20, 25, 43]",43.0
144762,Премиум шаурма ,"[19, 30]",19.0
143702,EL-Pizza,"[1, 2, 6, 23]",1.0
159030,Старый Тифлис,[37],37.0
44498,Пиросмани,"[5, 21, 37, 43]",37.0
160586,Колбасный Цех,"[25, 27, 34, 43]",43.0
178362,MG Food,[48],48.0
23914,Starlite Diner,"[6, 25, 34, 35, 51]",6.0
110958,Fish Point,"[5, 20]",20.0
155086,Булочная,"[1, 27]",27.0
111258,Шницельная,"[6, 25]",25.0
170190,Буфет,[43],43.0
46678,Осетинские Пироги от Людмилы,[3],3.0
69270,SEA-ТОРИЯ,"[2, 18, 40]",2.0
145190,FABRICO,"[1, 42]",1.0
132506,ПИЦЦА & СУШИ,"[1, 2, 40, 42]",2.0
8582,Алые Паруса,"[1, 5]",5.0
140066,Лепёшка,"[2, 23, 25, 44]",44.0
163366,Корчма Диканька,[43],43.0
19070,То Сё,"[1, 2, 24, 40]",2.0
164354,TRAVELER'S COFFEE,"[27, 29, 34]",29.0
30250,Флоренция,"[1, 2, 24, 27]",1.0
142626,Бык да Баран,"[3, 5, 25]",5.0
92466,ШашлыкоФ,"[1, 2, 5, 27]",5.0
134094,Хлеб&Пицца для друзей,"[1, 27, 30]",1.0
146778,TANABI,[2],2.0
175402,Суши Точка,"[1, 2, 5, 20]",2.0
127298,Горячо,"[6, 25, 26]",6.0
119730,BLACK ROLL,"[1, 2, 18]",2.0
124222,YouMeSushi,"[1, 2, 18, 40]",2.0
125582,SAMURAI,"[1, 2, 18, 40]",2.0
46134,Carbonara,"[1, 23]",1.0
168870,Суши Лагуна,[2],2.0
116518,SYMPHONY,[39],39.0
171386,Momento пицца,[1],1.0
135962,Шаурма от шефа,"[19, 25]",19.0
105510,Суши Сет,"[2, 40]",2.0
67798,Хинкальная Тбилисо,"[5, 21, 37]",37.0
139678,Domino’s Pizza,"[1, 26]",1.0
137430,Чайхана Наваи,"[24, 25, 34, 44]",44.0
113702,Мангал-Сити,"[6, 23, 24, 25]",25.0
130850,Ложки - Палки,"[1, 2, 40, 42]",2.0
177074,Sushi Miru,[2],2.0
176486,Burger&Sushi,"[6, 26]",6.0
134126,Камелот,"[5, 21, 25]",5.0
143478,MixCafe,"[5, 21, 37]",37.0
115850,Grow Food,"[33, 34, 48]",33.0
123254,Хинкальная Гогиели,"[21, 37]",37.0
136538,LAVKA STREET FOOD,"[6, 19, 26, 29]",26.0
163502,Суджико,"[1, 2]",2.0
133694,Чайхана Халаль,"[5, 34, 44]",44.0
127034,WokiSushi,[2],2.0
104186,Barelli,"[1, 23, 30, 42]",42.0
155274,Терем'ОК,"[1, 5, 19, 21]",5.0
161098,Хачапури и Хинкали,"[5, 21, 34, 37]",37.0
151058,БегиMOD,"[25, 26]",26.0
153738,Друзья,"[21, 37]",21.0
78326,Фитнес Меню,"[1, 2, 40, 48]",48.0
141314,Кружка,"[1, 23, 42]",42.0
133182,ШАВЕРМА,[19],19.0
58398,СушиШоп,"[2, 40]",2.0
157370,Перец,"[25, 26]",26.0
177462,Восточка,"[5, 26]",5.0
148978,Пинта,"[1, 2, 6, 26]",26.0
140034,Mangal House,"[19, 31]",19.0
134702,Cheat Meal,"[2, 19, 33, 48]",19.0
139202,FishROLL,"[1, 2, 18, 40]",2.0
164262,Вацлав Замок,[37],37.0
147710,АндерСон,"[27, 42, 43]",27.0
145242,На Рижской,[25],25.0
164806,ВЕЗОВ,"[1, 26]",1.0
169978,КАННАМ ЧИКЕН,"[26, 38]",26.0
179122,Гастропаб 31,[25],25.0
143754,Tasty box,"[2, 6, 18]",18.0
139958,Taki Sho,"[2, 39, 48]",39.0
166234,Шаурма на Средном,[5],5.0
126174,Pizza Al Forno,[1],1.0
171282,Subway,"[26, 29]",29.0
40750,Kuksu #1,"[38, 40]",38.0
105822,Суши Love,"[1, 2, 29, 40]",2.0
96266,BarBoss,"[1, 6, 25, 40, 51]",1.0
115638,Sky Pizza,"[1, 2, 6, 19]",1.0
152818,Время Есть,[6],6.0
136302,Десерт Коллекция,"[27, 30]",27.0
146486,СушиВесла,"[2, 18, 40]",2.0
128150,В рот мне Суши,"[2, 18, 40]",2.0
152246,Шашлык и Вино,[5],5.0
113190,SUSHI & SUSI,"[2, 40]",2.0
134722,ДОБРОЛЛ,"[1, 2, 19, 24]",2.0
63286,Биг Бенни,"[1, 2]",2.0
133278,Самсушка-Пампушка,"[33, 44]",44.0
177606,ШАУРМА ПЛЮС,[19],19.0
156706,Doner Lover,"[19, 25]",19.0
156358,Чудо Улей,"[6, 26]",6.0
163594,Имбирный пряник,"[27, 29, 34]",27.0
110890,Ив. Дурдинъ,"[5, 43]",43.0
170094,Шаурма Хаус,"[5, 19, 30, 32]",19.0
137770,МУКА & РИС,"[1, 2]",2.0
147174,Макдоналдс,"[6, 26]",6.0
129050,VKUSNO BAR,"[1, 2, 18, 26]",1.0
121898,ОВЕРТАЙМ,"[5, 6, 25, 33]",25.0
146674,Бизон,"[1, 2]",1.0
121358,жарим парим,"[5, 20, 21, 37]",37.0
16022,ОСпироги,"[1, 3, 27, 43, 51]",3.0
172198,Чевапи Гриль,[25],25.0
135590,Суши Фуд,"[2, 40]",2.0
45886,Jasmin,"[38, 40]",38.0
116238,MaxFood,"[1, 2, 40, 42]",2.0
138294,Icon Residence,"[1, 2, 6]",2.0
136690,ХИТ ДОГИ,"[26, 28]",28.0
177598,Sushi Futo,"[1, 2, 40, 42]",2.0
133434,19/90,"[1, 6, 23]",1.0
20994,Нияма,"[1, 2, 40, 47]",2.0
159662,SimfOniYa,[5],5.0
167290,Белуга,"[20, 25]",25.0
156062,Grill&Burger,"[6, 24, 25]",6.0
147894,WOW PIZZA,[1],1.0
145862,Шашлычный Домик,"[5, 19, 30]",19.0
150178,Миндаль,"[1, 2, 23]",2.0
169262,Апельсин,"[5, 22]",5.0
90682,БЕДИЯ,"[5, 21, 37, 43, 51]",37.0
30454,MYBOX,"[2, 40, 51]",2.0
118926,Funky Food 11,"[2, 6, 18]",2.0
156570,KFC,"[6, 26]",6.0
86034,Чайхана Инжир,"[22, 37, 44]",44.0
163786,Soprano,[1],1.0
148238,Лесной,"[24, 25, 30, 37]",37.0
152666,Суши House,"[2, 40]",40.0
165918,PanTao,"[2, 18, 48]",2.0
125474,Sandwich KEBAB,"[5, 29]",5.0
171638,Sushi Хит,"[1, 2, 40]",2.0
171326,Разносолы от Маруси,[43],43.0
159726,Anima,"[21, 25, 30]",21.0
119282,БЕЛЯШ,[30],30.0
105610,TOTO SUSHI,"[1, 2, 18, 40]",2.0
173122,Видная пекарня,"[1, 5, 19]",5.0
169714,Palqa,[36],36.0
70390,Шеф Маркет,"[1, 24, 29, 40]",40.0
129890,ШАЛЕ,"[23, 43]",23.0
172774,Бао,[18],18.0
147314,MZE,"[24, 25, 37]",37.0
135582,Кручу Верчу,[19],19.0
166542,Pizza express 24/7,[1],1.0
62378,Tokyo Table,"[2, 41]",2.0
116850,Хаси,"[1, 42]",1.0
143734,Барбари,"[5, 21, 30, 37]",37.0
126962,Pallermo,"[1, 2, 23, 25]",1.0
161822,Papa Greek,"[1, 19, 32]",32.0
111918,BEER&FIRE GRILL,"[1, 2, 6, 23]",1.0
165754,PROBURGERS ,[6],6.0
147934,GELLERT,[6],6.0
110658,makiWOK,"[1, 2, 18, 40]",2.0
110182,My Way,"[18, 36]",18.0
150214,Subway,"[26, 29]",29.0
138254,АЗИЯ,"[5, 22, 44]",44.0
170746,Соло,[5],5.0
114026,Burger King,"[6, 26]",6.0
108562,Пицца Топпинг,"[1, 2, 26]",1.0
11258,Хинкальная №1,"[5, 21, 37, 51]",37.0
126238,Сенсей +,"[1, 2, 18, 40]",2.0
162606,Лайлак,"[24, 25]",25.0
116814,X-Delivery,"[1, 2, 40]",2.0
154330,CraftBeery,"[6, 19, 26]",26.0
40798,Карл Маркс,"[6, 29]",6.0
148922,LocaPizza,"[1, 2]",1.0
165634,Райский сад,"[5, 25]",5.0
169702,Бонжур,"[27, 30, 34, 52]",27.0
152526,Sezam,"[5, 25, 37]",5.0
116162,4 РЫБЫ,"[2, 6, 18, 23]",2.0
146242,Японо Мама,"[1, 2, 40]",40.0
61974,Sushi trend,"[2, 20, 40, 41]",2.0
164566,Сеньор Денёр,"[19, 26]",19.0
115250,Покешная,[40],40.0
122218,COSMO,[6],6.0
169462,Rollberry,[2],2.0
161542,Green Wood,"[1, 25, 33, 43]",1.0
163030,UMAO,"[25, 33, 43]",43.0
160930,Viet’n’Thai,[36],36.0
166666,Иберия,[37],37.0
170910,# КОФЕЙНЯ №1,"[1, 24, 27, 40]",40.0
117482,FISH-KA,"[1, 2, 5, 18, 51]",2.0
170502,Rolls Bar,[2],2.0
115198,Farang,[36],36.0
57726,Villa Тифлис,"[21, 37, 51]",37.0
135038,Black Star Burger,"[6, 26]",6.0
124038,Автопицца,"[1, 2, 18, 40, 51]",1.0
136326,Black Star Burger,"[6, 26]",6.0
117066,СушиКрай,"[1, 2, 18, 26, 51]",2.0
50350,Caprise pizza,"[1, 18]",1.0
148386,Накатика,"[2, 24, 25, 40]",40.0
149498,Хлеб и Вино,"[19, 23, 25, 51]",25.0
174978,Арфа,"[1, 42, 43]",1.0
114746,PHO VIET,[39],39.0
134346,Суши Сет,"[2, 40]",2.0
137862,PROСУШИ,"[2, 40]",2.0
163486,Giovanni,"[1, 23, 25, 26]",26.0
137726,Ibiza Rolls & Pizza,[1],1.0
155530,Papito,"[1, 6, 19]",1.0
106298,EPIC PIZZA,"[1, 42]",1.0
132954,Пельменный дом Пузиковых,[43],43.0
152134,Шампур-House,[5],5.0
175754,EatMeat,"[1, 6, 25]",25.0
144342,СушиВесла,"[2, 18, 40]",2.0
175918,Хорошим людям,[1],1.0
70098,mega sushi,"[1, 2, 40, 41]",2.0
165826,Кахури,"[5, 21, 37]",37.0
151434,Хашлама,[5],5.0
62042,СушиШоп,"[2, 18, 40]",2.0
126562,Халява 21,"[1, 2, 18]",2.0
176786,Ларена,"[1, 19]",1.0
125826,PIZZA BOOM,[1],1.0
158442,БАТОНО,"[5, 21, 37]",37.0
129190,King WokRoll,"[2, 18, 23, 40]",2.0
57070,Piccolo,"[1, 23, 42]",1.0
167406,Тук-Тук Панда,"[18, 39]",18.0
132286,АРЦАХ,"[5, 25]",5.0
127550,Rage Bar,"[6, 25, 26, 42]",25.0
174526,Хочу пиццу,"[1, 42]",1.0
154754,Краснодарский парень,"[6, 29]",6.0
140122,CRAFT,"[1, 6, 25]",25.0
161650,MOGU,"[2, 23, 27, 42]",2.0
17450,Corner,"[6, 36]",6.0
46574,У Джона,"[5, 37, 43]",5.0
148198,KANNAM CHICKEN,"[25, 26]",26.0
166882,Окей Суши,"[1, 2, 6, 19]",2.0
153534,Бегемот и Мышь,"[1, 5, 6, 25]",25.0
51102,Сытная Лавка,"[1, 2, 27, 40]",40.0
83810,NIGHT SUSHI,"[2, 40, 41]",2.0
129822,Пивнушка№1,"[19, 26]",19.0
122190,Суши Мастер,"[2, 18, 40, 51]",2.0
112618,Shaurma Club,"[19, 26, 28]",26.0
96042,PHO U,"[24, 36, 39]",39.0
123374,МНОГО ЕСТЬ,"[1, 2, 25, 29]",2.0
50934,Toro House,[6],6.0
158786,Гандзак,"[5, 24]",5.0
163374,HOFO,"[1, 6, 43]",43.0
165834,DЯDЯ DЁНЕR,"[19, 26]",26.0
156738,Кристалл Палас,"[5, 25, 37]",37.0
134190,ROYAL KEBAB CAFE,"[6, 19, 25, 32]",19.0
92826,Funky Pho,"[27, 51]",27.0
176506,Академия пицц,"[1, 42]",1.0
144950,Как у бабушки,[43],43.0
147634,Dolce Casa,"[1, 42]",1.0
150766,Аморе Пицца,"[1, 42]",1.0
21258,Ролл Хаус,"[1, 2]",2.0
25686,Проще Некуда,"[1, 2]",1.0
140670,МАМА-РОЛЛЫ,"[2, 18, 40, 48]",2.0
157478,Meloncello,"[1, 23]",1.0
126778,Папа Джонс,"[1, 26]",1.0
129574,BIANCA,[1],1.0
165098,Я в Тай,[36],36.0
170866,Центр плова,[22],22.0
152594,Бараш-Лаваш,"[1, 5, 25, 43]",1.0
130074,Grill House,"[5, 25]",5.0
135246,NAGANO,"[1, 2, 40, 42]",2.0
164590,Кебабушки,[37],37.0
137354,SUSHI BOX,"[1, 2, 6, 40]",40.0
143282,Super Sushi &Wok,"[2, 18, 40]",2.0
157554,London strike,"[1, 2, 25]",2.0
126110,J.Z. Peking Duck,[18],18.0
42534,Золотая Рыбка,"[5, 23, 37, 43]",5.0
162706,Самурай,"[1, 2, 26]",2.0
101666,ТБИЛИСОБА,"[5, 21, 37]",5.0
68826,Семпай,"[1, 2, 6, 40]",2.0
108106,Автопицца,"[1, 2, 18, 40, 51]",1.0
162166,Pomodoro royal,[42],42.0
83174,Rossinsky,[20],20.0
147094,ШАЛЕ,"[5, 6, 34, 43]",43.0
129554,Pizza Si,"[1, 42]",1.0
119966,Крылья,"[6, 51]",6.0
104842,Суши Сет,"[2, 40]",2.0
162446,Суши Мастер,"[2, 18, 40]",2.0
142714,С Акцентом,"[5, 27, 30, 37]",37.0
122302,VAN ПИЦЦА,[1],1.0
153466,Мясо Хинкали,"[5, 25, 37]",37.0
118654,КАНЭ,"[2, 18, 40]",2.0
82602,VIP WOK & SUSHI,"[2, 18, 40]",18.0
115726,Пилпили,"[5, 21, 25, 30]",25.0
178742,Купец,"[5, 30, 43]",43.0
141226,Парапицца,[1],1.0
152090,Аппетито,"[5, 19]",5.0
115362,Салхино,"[5, 21, 25, 37]",37.0
151658,Crazy Sushi,"[2, 40]",2.0
164194,СушиBOX,[2],2.0
129386,Папа Джонс,"[1, 26]",1.0
175602,Аршин,[5],5.0
111234,BURGER BOX,"[6, 29]",6.0
179570,СушиВесла,"[2, 18, 40]",2.0
89690,Pizzamento,"[1, 51]",1.0
173358,Мясной Пир,"[1, 5, 6, 25]",5.0
97482,Sushi Aki,[2],2.0
163834,La Griglia,[1],1.0
146166,Subway,"[26, 29]",29.0
56990,Pizza e spuntini,[1],1.0
138786,Пекарня 24,"[19, 30]",19.0
137022,GIROS,"[19, 26]",19.0
136306,Японец,"[1, 2, 18, 40]",2.0
43886,Суши Магия,"[2, 18, 40]",2.0
177350,Мир Вкуса,[2],2.0
99690,ПотемкинЪ,"[5, 25, 43]",5.0
28850,Суши Box,"[1, 2, 24]",2.0
102930,MESTO Burger,"[1, 2, 6]",6.0
157530,7 Дней,"[2, 18]",2.0
171906,ХИНКАЛИ И ХАЧАПУРИ,"[5, 30, 37]",37.0
85594,Гренка,"[23, 43]",43.0
78842,СушиРа,"[2, 6, 18]",2.0
129566,Шахин-Шах,"[5, 20, 22, 37]",37.0
3278,Paradise Pizza,"[1, 2, 3, 18, 51]",1.0
148546,DURAN,[25],25.0
112850,Sushi Grad,"[1, 2, 18]",2.0
150362,Сказка,"[5, 25]",5.0
164814,Победа,[43],43.0
150974,Карлсон,"[1, 2, 40, 42]",40.0
31902,Винегрет,"[2, 24, 27, 43, 51]",43.0
126018,Царский Двор,"[5, 37]",37.0
116414,Prawn Bar,"[20, 34]",20.0
121058,Pizzamarket,[1],1.0
143990,Шаверма на Лоцманской,"[19, 26]",19.0
143386,Лавка №1,"[1, 42]",1.0
171134,Gusto,"[1, 6]",1.0
170506,SushiYa,[40],40.0
168602,Сашидо Суши,"[2, 36]",2.0
152222,Авокадо,"[2, 40]",2.0
101886,Tokyo,"[2, 40]",2.0
107354,Шаверма с локоть,[19],19.0
169990,ФЬЮЖН,"[1, 2]",2.0
122862,Багратиони,"[5, 21, 30, 37]",37.0
160498,Good Food,"[2, 6]",2.0
172118,King Set,"[1, 2, 18]",1.0
119458,Суши Club,[2],2.0
50226,Сушишоп,"[2, 18, 40]",2.0
153734,Unagi Sushi,"[2, 40]",2.0
123898,PIZZA ЭКСПРЕСС,[1],1.0
129954,Cinnabon,"[27, 30]",30.0
161122,Токат,"[5, 25]",5.0
143270,Весна,"[1, 2, 5, 20]",2.0
117242,Le Meilleur restaurant,"[6, 42]",42.0
175422,"Гамарджоба, генацвале",[37],37.0
129278,Картофельный ПАПА,"[19, 26, 43, 51]",43.0
111042,Шеф-повар на колесах,"[1, 2, 5, 34, 51]",1.0
135106,Пив&Ко,"[20, 25, 27, 43]",25.0
153070,Огонёк,"[1, 2, 23, 42]",42.0
157018,Перец и Мята,"[1, 2, 23, 42]",42.0
50190,Папа Джонс,"[1, 26]",1.0
150906,Таверна Кают-Компания,"[19, 24, 26, 43]",43.0
29066,Maccheroni,"[1, 23, 25]",1.0
121986,КИDO,"[2, 36, 40]",40.0
110058,СУШИ МАРКЕТ,"[1, 2, 18]",2.0
133766,ВАБИ САБИ,"[1, 2, 40, 42]",2.0
127846,Уми Суши,"[1, 2, 18, 51]",2.0
178230,Добро burger,"[6, 25, 26]",6.0
152430,Шауr Mario,"[5, 19]",19.0
120406,BeerЛога,"[2, 18, 26, 42]",2.0
113138,Пельменная Лепи Тесто,[43],43.0
159518,ТоРи,"[1, 2, 27]",2.0
56478,ВАБИ САБИ,"[2, 36, 40]",40.0
106802,Суши рай,"[1, 2, 18, 24]",2.0
150526,ALOHA ASIA,[48],48.0
154922,ШашлыкоFF,"[5, 25]",5.0
178542,SOL Pizza,[1],1.0
120426,Суши Сет,"[2, 40]",2.0
117326,ОДЖАХУРИ,"[5, 21, 30, 37]",37.0
147086,Миндаль,"[1, 2, 23, 42]",42.0
53198,Колбасофф,"[6, 25, 33, 43, 51]",25.0
149718,UZPLOV-HALAL,"[22, 44]",44.0
175722,Шашлычная на Гагарина,[5],5.0
134374,Ёха,[1],1.0
151210,MakaroV,"[1, 2]",2.0
163062,ФИСТАШКА,"[27, 52]",52.0
154210,Шашлык маркет «На углях»,"[5, 19]",5.0
169430,BurgerFin,"[6, 26]",6.0
120110,СЫРОВАР by LOVKOV,"[1, 23, 25, 42]",42.0
87398,KOTLETA,[6],6.0
171070,Краснодарский парень,[6],6.0
113938,Loft Cafe,"[1, 6, 42]",42.0
6926,ROLL.S,"[1, 2, 20, 41]",20.0
175546,Лапша&суши,"[2, 36, 40]",2.0
64398,Ели-Пили,[5],5.0
146006,Тандыр Сити,"[5, 19]",5.0
150490,Braubauer,"[20, 25]",20.0
155266,Чито Грито,"[5, 30, 37]",37.0
149834,Хачапурия,"[5, 37]",37.0
135426,Bunny’s Bakery,"[19, 23, 34, 43]",43.0
120210,Лосось sushi & crab,"[2, 28, 51]",2.0
97926,Мир Суши,[2],2.0
88834,Pizza Пан,[1],1.0
118838,Двор Помидор,"[24, 25, 30, 37]",37.0
72550,Pizza Amore,"[1, 23, 42]",1.0
105150,CHEF BURGER ,"[6, 25, 26, 31]",6.0
140714,Хинкальная,"[20, 25, 27, 37]",37.0
170558,Ривьера,"[21, 25, 30]",25.0
149542,Веганам НЕТ,[6],6.0
40802,Марсель,"[1, 2, 42]",2.0
157194,Киото,"[1, 2, 40]",40.0
110966,Раунд Пицца,"[1, 2, 51]",1.0
112566,TakaTuki,"[1, 2, 18]",2.0
146566,Touch of Matcha,"[29, 48]",48.0
121490,СУШИСЕТ,"[2, 18, 24, 40]",2.0
57290,Beerloga,"[1, 2, 25, 41]",2.0
143298,Рандеву,"[5, 25, 37]",5.0
166554,Лебединое Озеро,"[5, 30, 37]",37.0
5670,Via Veneto,"[1, 23, 25, 42]",1.0
78778,Papa Dimio,[1],1.0
176762,Burger House,[6],6.0
109646,PIZZA Famiglia e Caffe,"[1, 2, 23]",1.0
165442,Шах и мята ,"[5, 30, 33, 44]",5.0
101526,Суши Магия,"[1, 2, 40, 42]",2.0
125142,Green Market PINTABAR,"[25, 26]",25.0
138950,Mr.Ping,"[1, 2, 33]",2.0
138958,Папа Джонс,"[1, 26]",1.0
112058,Кушай суши & пиццу,"[1, 2, 18]",2.0
161358,Marula,"[1, 5, 37]",1.0
107874,Мистер Чу,"[2, 18, 24, 36]",36.0
138666,TomiNam,"[2, 40]",2.0
165862,Кафе-кондитерская «BRAUNI»,"[1, 29, 34, 43]",43.0
109386,TomiNam,"[2, 18, 40]",2.0
153778,Сахара не надо,"[1, 23, 34]",1.0
168822,УАХТАНГ,"[5, 37]",37.0
124078,Везём шашлык,"[5, 25]",5.0
40634,Чиосан Экспресс,"[1, 2, 18, 20]",20.0
164026,Pizzaграфия,"[1, 2, 3, 48]",1.0
128618,ISKRA BAR,"[1, 23]",1.0
132338,Десять/Шесть,"[20, 23, 25]",20.0
97198,LOOK-IN,"[2, 18, 40]",2.0
163814,Планета Суши,"[2, 18, 36, 40]",2.0
174418,Лапшичная У,"[24, 36]",36.0
136626,Ором,"[5, 24, 44]",44.0
45102,Хац Хаус,"[1, 5, 20, 24, 25]",5.0
44742,Вкусные Суши,"[1, 2, 20, 25]",2.0
119310,"МОЖЕТ, РОЛЛЫ?","[1, 2, 18, 40]",2.0
136630,Валико,"[5, 37]",37.0
42258,Дача,"[2, 5, 43, 44, 51]",5.0
173306,PizzaLove,[1],1.0
71098,ТЕРРИТОРИЯ,"[1, 2, 26, 42]",42.0
51922,Адажио,"[1, 2, 40, 41]",1.0
106798,Бардабар,"[2, 40]",2.0
96806,Суши Wok,"[2, 18, 36, 40, 51]",2.0
140202,Сыроварня,"[1, 5, 23, 42]",42.0
167510,Шаурма to go,[19],19.0
116282,LostBar,"[1, 6, 25, 26]",6.0
164130,Хаси Суши,"[1, 2, 40]",40.0
57442,Хинкальная 11,"[5, 21, 37]",37.0
24886,ОстроWok,"[1, 18, 19]",18.0
116486,Вкусняшка,"[23, 37]",37.0
119162,Kavabanga-food,"[1, 6]",1.0
100750,The Fox Pub,"[1, 25, 42]",1.0
159626,"Хинкальная ""Чела""",[37],37.0
95294,T.G.I Friday’s,"[6, 23, 25, 51]",6.0
104718,БыстроSUSHI,"[1, 2, 18, 40]",2.0
124266,TSOMI,"[21, 30, 37]",37.0
145738,Зимний Сад,"[5, 37]",5.0
124570,Хинкальная,"[5, 20, 21, 37]",37.0
160282,Stopexpress,"[28, 29]",28.0
136118,Лоза,"[5, 37]",37.0
166658,Кебаб Хаус,[5],5.0
172278,Дом Суши,[2],2.0
149938,EuroPub,"[1, 42]",1.0
169634,Marketplace,"[34, 43]",43.0
36734,Дастархан,"[5, 44, 51]",44.0
145730,Di Villaggio,"[1, 42]",1.0
156406,Maxi Pizza,"[1, 6, 23, 42]",42.0
52878,Sushi Boss,"[2, 20]",2.0
108278,Новорижская застава,"[5, 20, 24, 25]",5.0
173162,Суши Остров,"[2, 40]",40.0
150838,Шаверма Ферма,"[19, 26]",19.0
99182,Семпай,"[1, 2, 6, 40]",2.0
170942,Два Ствола,[6],6.0
122574,Булкоешка,"[3, 19, 30]",30.0
147578,еДа,[34],34.0
148206,ФрауГретта,"[24, 25, 37, 40]",37.0
83518,Мимино,"[5, 37, 43]",37.0
52630,SUSHI BOOFFET,"[2, 24, 36, 40]",2.0
145754,Солнце Плаза,"[5, 25, 37]",5.0
124866,Огонь да мясо,"[5, 6, 25]",25.0
136762,Street Food Египетская шаверма,"[19, 28]",19.0
149458,Кафе Хинкальная Соседи,"[5, 37]",37.0
167814,Roll Street,[40],40.0
161158,Чайхана Инжир,"[2, 25, 44]",44.0
98134,Hesburger,"[6, 26]",6.0
116462,Mamassita,"[1, 2, 51]",2.0
148630,Bona Capona,"[1, 23, 42]",42.0
153326,GreyBear,[6],6.0
44734,Хон Гиль Дон,"[18, 40]",40.0
129906,GRILL FOOD,"[5, 6, 19, 26]",19.0
116310,Pho Street,"[25, 39]",39.0
170510,Бургер-бар,"[2, 6, 36]",6.0
142378,Реми Хаус,"[1, 2, 6, 23]",1.0
54298,LikeRolls,"[2, 18, 40]",2.0
169290,Крок,"[1, 2, 6, 28]",2.0
142746,Gutai,"[2, 40]",40.0
